,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
225,ROOFTOP,"218 Roslyn Rd, Highton VIC 3216, Australia",ChIJV2bn3w4T1GoRAzKurNnH4-Q,"Highton Primary School VIC,Australia",-38.1720656,144.3172359,1,3216,OK,"establishment,point_of_interest,school"
226,ROOFTOP,"2-24 Gwynne St, Hamlyn Heights VIC 3218, Australia",ChIJqy57IF4R1GoRVkQrLhZt_ZE,"Herne Hill Primary School VIC,Australia",-38.1293749,144.3321991,1,3218,OK,"establishment,point_of_interest,school"
227,ROOFTOP,"156 Main Rd, Hepburn VIC 3461, Australia",ChIJseLNnWHU1moR2hmLiw3appc,"Hepburn Primary School VIC,Australia",-37.310345,144.132348,1,3461,OK,"establishment,point_of_interest,school"
228,ROOFTOP,"959-973 Heatherton Rd, Springvale VIC 3171, Australia",ChIJj56pWr0U1moRqsDbya1qmlY,"Heatherhill Primary School VIC,Australia",-37.9624543,145.1588442,1,3171,OK,"establishment,point_of_interest,school"
229,ROOFTOP,"121 Church Rd, Hazelwood North VIC 3840, Australia",ChIJ5e3LpvUTKWsR6RN_Yuhepng,"Hazelwood North Primary School VIC,Australia",-38.26827,146.448328,1,3840,OK,"establishment,point_of_interest,school"
230,ROOFTOP,"115 Eminence Blvd, Doreen VIC 3754, Australia",ChIJW7lHh7tK1moRqSqk2xAOwIo,"Hazel Glen College VIC,Australia",-37.5975705,145.1200168,1,3754,OK,"establishment,point_of_interest,school"
231,GEOMETRIC_CENTER,"Hawkesdale VIC 3287, Australia",ChIJubS12f8-zWoRokD8FkrIxZQ,"Hawkesdale P-12 College VIC,Australia",-38.1066269,142.3187077,1,3287,OK,"establishment,point_of_interest,school"
232,GEOMETRIC_CENTER,"Milverton St, Camberwell VIC 3124, Australia",ChIJF1xb3LBB1moRA7tSficgF4M,"Hartwell Primary School VIC,Australia",-37.8478498,145.084312,1,3124,OK,"establishment,point_of_interest,school"
233,ROOFTOP,"155 Harston Rd, Harston VIC 3616, Australia",ChIJhSqbclln2GoR64LEvBMYry0,"Harston Primary School VIC,Australia",-36.470108,145.141851,1,3616,OK,"establishment,point_of_interest,school"
234,ROOFTOP,"65 King Rd, Harkaway VIC 3806, Australia",ChIJRZ_q064Z1moRyfXnKGXRdac,"Harkaway Primary School VIC,Australia",-38.0011973,145.3452158,1,3806,OK,"establishment,point_of_interest,school"
235,ROOFTOP,"32 Somerville Rd, Hampton Park VIC 3976, Australia",ChIJE-7YRhIR1moRUfI28lXyZaQ,"Hampton Park Primary School VIC,Australia",-38.0309068,145.2528398,1,3976,OK,"establishment,point_of_interest,school"
236,ROOFTOP,"2-24 Chaucer St, Hamlyn Heights VIC 3215, Australia",ChIJnW4slEER1GoRuFMreaVGfH8,"Hamlyn Banks Primary School VIC,Australia",-38.1175483,144.3271571,1,3215,OK,"establishment,point_of_interest,school"
237,GEOMETRIC_CENTER,"Andrews St, Hamilton VIC 3300, Australia",ChIJN9If7XX-zGoRtqDtwomDKiY,"Hamilton North Primary School VIC,Australia",-37.7268319,141.996297,2,3300,OK,"establishment,point_of_interest,school"
238,ROOFTOP,"42 Gray St, Hamilton VIC 3300, Australia",ChIJ0QnSVf0BzWoRdzc-qeb3qIc,"Hamilton (Gray Street) Primary School VIC,Australia",-37.7457041,142.0220089,1,3300,OK,"establishment,point_of_interest,school"
239,ROOFTOP,"George Street Primary School, 32-48 George St, Hamilton VIC 3300, Australia",ChIJOa-qhhwCzWoRWQv0L6Zsbsk,"Hamilton (George Street) Primary School  VIC,Australia",-37.746243,142.0344538,1,3300,OK,street_address
240,ROOFTOP,"85 Heyers Rd, Grovedale VIC 3216, Australia",ChIJYzTsq7Rs1GoRCHhLWh_9rl4,"Grovedale West Primary School VIC,Australia",-38.2085754,144.3289241,1,3216,OK,"establishment,point_of_interest,school"
241,ROOFTOP,"143 Bailey St, Grovedale VIC 3216, Australia",ChIJ_4oWr6AU1GoR5250Yxsn-SI,"Grovedale Primary School VIC,Australia",-38.1975999,144.3480564,1,3216,OK,"establishment,point_of_interest,school"
242,ROOFTOP,"2376 Wangaratta-Kilfeera Rd, Greta South VIC 3675, Australia",ChIJ7wxYRg_9JmsRha5EaTulPM4,"Greta Valley Primary School VIC,Australia",-36.618205,146.23588,1,3675,OK,"establishment,point_of_interest,school"
243,ROOFTOP,"3089, 29 Mine St, Greensborough VIC 3088, Australia",ChIJfaDZTMpJ1moRRbLBlPl6Sp8,"Greenhills Primary School VIC,Australia",-37.6919358,145.1182435,1,3088,OK,"establishment,point_of_interest,school"
244,ROOFTOP,"45/49 Stephenson St, Great Western VIC 3374, Australia",ChIJ-eckhmzm0WoR8s-wMxoHg-A,"Great Western Primary School VIC,Australia",-37.1489964,142.851527,1,3374,OK,"establishment,point_of_interest,school"
245,ROOFTOP,"85 Grahamvale Rd, Grahamvale VIC 3631, Australia",ChIJQVt9dQmD2GoRh3jaoqUTplY,"Grahamvale Primary School VIC,Australia",-36.357055,145.430476,1,3631,OK,"establishment,point_of_interest,school"
246,ROOFTOP,"26 Grant St, Goornong VIC 3557, Australia",ChIJvX7pkU_D2WoRg_WfIuu3t2U,"Goornong Primary School VIC,Australia",-36.6169571,144.5050192,1,3557,OK,"establishment,point_of_interest,school"
247,,,,"Goongerah Tubbut P?C8 College VIC,Australia",,,0,,ZERO_RESULTS,
248,GEOMETRIC_CENTER,"Gullane Dr, Sunbury VIC 3429, Australia",ChIJJ-2PF1D41moRjGU5HnfoARA,"Goonawarra Primary School VIC,Australia",-37.5807635,144.750941,1,3429,OK,"establishment,point_of_interest,school"
249,ROOFTOP,"78-98 Manningtree Rd, Hawthorn VIC 3122, Australia",ChIJg-uc_DZC1moR1cBdJEvuIBI,"Glenferrie Primary School VIC,Australia",-37.8242432,145.0337408,1,3122,OK,"establishment,point_of_interest,school"
250,ROOFTOP,"55 Nottingham St, Glen Waverley VIC 3150, Australia",ChIJ2RtwQpc_1moRFQX_uINk4Wc,"Glendal Primary School VIC,Australia",-37.8663076,145.1591795,1,3150,OK,"establishment,point_of_interest,school"
251,ROOFTOP,"774 High St Rd, Glen Waverley VIC 3150, Australia",ChIJx5gE_ro_1moR8BQANidfzio,"Glen Waverley Primary School VIC,Australia",-37.8745789,145.1675315,1,3150,OK,"establishment,point_of_interest,school"
252,ROOFTOP,"31-45 Calendonia Dr, Eltham North VIC 3095, Australia",ChIJD2EQJSc21moRYpxYFJma_k4,"Glen Katherine Primary School VIC,Australia",-37.68982,145.1397426,1,3095,OK,"establishment,point_of_interest,school"
253,ROOFTOP,"217 Carrick Dr, Gladstone Park VIC 3043, Australia",ChIJuSi_D0pa1moRvRzi3K1MbR8,"Gladstone Views Primary School VIC,Australia",-37.6889726,144.8981962,1,3043,OK,"establishment,point_of_interest,school"
254,ROOFTOP,"217 Carrick Dr, Gladstone Park VIC 3043, Australia",ChIJuSi_D0pa1moRvRzi3K1MbR8,"Gladstone Park Primary School VIC,Australia",-37.6889726,144.8981962,1,3043,OK,"establishment,point_of_interest,school"
255,ROOFTOP,"48 Gladesville Dr, Kilsyth VIC 3137, Australia",ChIJQ9uDOFAl1moRRYpBoLfF4O8,"Gladesville Primary School VIC,Australia",-37.8117242,145.3236808,1,3137,OK,"establishment,point_of_interest,school"
256,ROOFTOP,"35 Fisher St, Gisborne VIC 3437, Australia",ChIJubSHa6Pk1moRdt2P8giJIHo,"Gisborne Primary School VIC,Australia",-37.4900327,144.5881838,1,3437,OK,"establishment,point_of_interest,school"
257,ROOFTOP,"200 Yarra St, Geelong VIC 3220, Australia",ChIJ2ZfI8BEU1GoR6eZqHOGngYY,"Geelong South Primary School VIC,Australia",-38.1568177,144.3587182,2,3220,OK,"establishment,point_of_interest,school"
258,ROOFTOP,"37 Cook St, Newtown VIC 3220, Australia",ChIJe5q9kJUT1GoRoDcdWE7ASCU,"Fyans Park Primary School VIC,Australia",-38.1537628,144.3268094,1,3220,OK,"establishment,point_of_interest,school"
259,ROOFTOP,"10 Kalmia St, Frankston VIC 3199, Australia",ChIJ2Yu-QNAK1moRAelCq9rKRmE,"Frankston Heights Primary School VIC,Australia",-38.1620052,145.1466011,1,3199,OK,"establishment,point_of_interest,school"
260,GEOMETRIC_CENTER,"Prospect Hill Rd, Narre Warren VIC 3805, Australia",ChIJnXhfeEUX1moRxKenBYIIL9c,"Fountain Gate Primary School VIC,Australia",-38.009285,145.2945462,1,3805,OK,"establishment,point_of_interest,school"
261,ROOFTOP,"400B Forest St, Wendouree VIC 3355, Australia",ChIJbcoJlg1E0WoR7Pn3PHJsSNg,"Forest Street Primary School VIC,Australia",-37.523257,143.835583,1,3355,OK,"establishment,point_of_interest,school"
262,ROOFTOP,"17 Argyle St, West Footscray VIC 3012, Australia",ChIJxz9-uP1d1moRoRab0SsZLoQ,"Footscray West Primary School VIC,Australia",-37.794914,144.876049,1,3012,OK,"establishment,point_of_interest,school"
263,ROOFTOP,"10 Hyde St, Footscray VIC 3011, Australia",ChIJE8D83otd1moRkHB_ptvQb_w,"Footscray City Primary School VIC,Australia",-37.806008,144.899408,1,3011,OK,"establishment,point_of_interest,school"
264,GEOMETRIC_CENTER,"Mt Alexander Rd & Padman Ln, Flemington VIC 3031, Australia",ChIJreCX0-Nc1moRdNY8sjTHs1s,"Flemington Primary School VIC,Australia",-37.7806295,144.9341068,1,3031,OK,"establishment,point_of_interest,school"
265,GEOMETRIC_CENTER,"Fergie St, Fitzroy North VIC 3068, Australia",ChIJV1U1PxVD1moR7WXiJgjz_38,"Fitzroy North Primary School VIC,Australia",-37.785165,144.983997,2,3068,OK,"establishment,point_of_interest,school"
266,ROOFTOP,"40 Lorne St, Fawkner VIC 3060, Australia",ChIJ6Wc23y5F1moR1sLJAj1VIIA,"Fawkner Primary School VIC,Australia",-37.7149987,144.9742368,1,3060,OK,"establishment,point_of_interest,school"
267,GEOMETRIC_CENTER,"Manuka Dr, Ferntree Gully VIC 3156, Australia",ChIJi9eWgmQ81moRM7NdTde3kcw,"Fairhills Primary School VIC,Australia",-37.8695063,145.2645426,1,3156,OK,"establishment,point_of_interest,school"
268,ROOFTOP,"2157 Great Alpine Rd, Everton VIC 3678, Australia",ChIJ348laUTHJmsRFnva7-lxtsI,"Everton Primary School VIC,Australia",-36.435414,146.544748,1,3678,OK,"establishment,point_of_interest,school"
269,ROOFTOP,"112 Keilor Rd, Essendon North VIC 3041, Australia",ChIJ9d7sKXdc1moRkVgHN05SZTY,"Essendon North Primary School VIC,Australia",-37.7401326,144.9037266,1,3041,OK,"establishment,point_of_interest,school"
270,GEOMETRIC_CENTER,"Howard St, Epsom VIC 3551, Australia",ChIJwRBrR35Y12oRZexivjife5E,"Epsom Primary School VIC,Australia",-36.7050261,144.3127103,1,3551,OK,"establishment,point_of_interest,school"
271,ROOFTOP,"149 Patons Rd, Axe Creek VIC 3551, Australia",ChIJbWKhflNc12oRl4ChK1YBZO4,"Eppalock Primary School VIC,Australia",-36.8417958,144.3875804,1,3551,OK,"establishment,point_of_interest,school"
272,ROOFTOP,"4-10 Heroes Ave, Emerald VIC 3782, Australia",ChIJd5OLPiEh1moRYDfyYSpxjog,"Emerald Primary School VIC,Australia",-37.933614,145.4421567,1,3782,OK,"establishment,point_of_interest,school"
273,GEOMETRIC_CENTER,"Wattletree Rd, Eltham North VIC 3095, Australia",ChIJT6u-WjA21moRLubAB43Dz9g,"Eltham North Primary School VIC,Australia",-37.699984,145.150755,1,3095,OK,"establishment,point_of_interest,school"
274,ROOFTOP,"44 Murphy St, Brighton VIC 3186 Phone, Australia",ChIJDcWmvuRo1moR5SOPVVvBFU4,"Elsternwick Primary School VIC,Australia",-37.89214,144.9975227,1,3186 Phone,OK,"establishment,point_of_interest,school"
275,ROOFTOP,"26 Wright St, Elphinstone VIC 3448, Australia",ChIJV-oUae0712oRpH6sH2hTLNI,"Elphinstone Primary School VIC,Australia",-37.1050185,144.332765,1,3448,OK,"establishment,point_of_interest,school"
276,ROOFTOP,"832 Edi-Cheshunt Rd, Edi Upper VIC 3678, Australia",ChIJ9TK2nx3xJmsRR-lIcWoaews,"Edi Upper Primary School VIC,Australia",-36.70614,146.4490921,1,3678,OK,"establishment,point_of_interest,school"
277,GEOMETRIC_CENTER,"Darcey Street, Eaglehawk VIC 3556, Australia",ChIJVXYYgb1X12oRn-2idLo_AaE,"Eaglehawk North Primary School VIC,Australia",-36.707409,144.23727,1,3556,OK,"establishment,point_of_interest,school"
278,ROOFTOP,"93 Victoria Valley Rd, Dunkeld VIC 3294, Australia",ChIJG2SAqzilzWoRneIOdrn_CuM,"Dunkeld Consolidated School VIC,Australia",-37.6393689,142.3399541,1,3294,OK,"establishment,point_of_interest,school"
279,ROOFTOP,"75 Doctors Gully Rd, Doreen VIC 3754, Australia",ChIJN-bSvU811moRw0KF4KL1H80,"Doreen Primary School VIC,Australia",-37.606103,145.146234,1,3754,OK,"establishment,point_of_interest,school"
280,GEOMETRIC_CENTER,"Baldock St, Dookie VIC 3646, Australia",ChIJAUspH01vJ2sRUc-R0FEebUU,"Dookie Primary School VIC,Australia",-36.331411,145.6825241,1,3646,OK,"establishment,point_of_interest,school"
281,GEOMETRIC_CENTER,"Elata St, Donvale VIC 3111, Australia",ChIJNUy6HeU41moRXVjXTl02_kA,"Donvale Primary School VIC,Australia",-37.8005095,145.1744664,1,3111,OK,"establishment,point_of_interest,school"
282,GEOMETRIC_CENTER,"2-12 Council Street, VIC 3108, Australia",ChIJ7S9q_GRH1moRUSnE-MpXddU,"Doncaster Primary School VIC,Australia",-37.7867452,145.1295735,1,3108,OK,"establishment,point_of_interest,school"
283,ROOFTOP,"20 Sandhurst Ave, Doncaster East VIC 3109, Australia",ChIJ2yApWn041moRjVgREqx62jM,"Doncaster Gardens Primary School VIC,Australia",-37.782157,145.1480785,1,3109,OK,"establishment,point_of_interest,school"
284,GEOMETRIC_CENTER,"Colchester Dr, Doncaster East VIC 3109, Australia",ChIJ48EN8fU41moR9DoiC2cHm5I,"Donburn Primary School VIC,Australia",-37.7876683,145.166216,1,3109,OK,"establishment,point_of_interest,school"
285,GEOMETRIC_CENTER,"Old Don Rd, Don Valley VIC 3139, Australia",ChIJ31gGTWfTKWsRc2fSI7Hv9O4,"Don Valley Primary School VIC,Australia",-37.7604822,145.5872718,1,3139,OK,"establishment,point_of_interest,school"
286,GEOMETRIC_CENTER,"Plumpton Rd, Diggers Rest VIC 3427, Australia",ChIJQRiXj8P21moRHoaM7hL41dw,"Diggers Rest Primary School VIC,Australia",-37.6226527,144.7090509,1,3427,OK,"establishment,point_of_interest,school"
287,ROOFTOP,"17 Clyde St, Diamond Creek VIC 3089, Australia",ChIJCeNgOAg21moRD2aQ2TPr3N0,"Diamond Creek Primary School VIC,Australia",-37.6717638,145.1519697,1,3089,OK,"establishment,point_of_interest,school"
288,ROOFTOP,"605 Langham Rd, Dhurringile VIC 3610, Australia",ChIJEf7nV-Zl2GoRVhTzHZTvw4g,"Dhurringile Primary School VIC,Australia",-36.543389,145.239951,1,3610,OK,"establishment,point_of_interest,school"
289,ROOFTOP,"40 Lennon Pkwy, Derrimut VIC 3030, Australia",ChIJt2bY25KK1moRjT0JEGnjheQ,"Derrimut Primary School VIC,Australia",-37.789403,144.7640861,1,3030,OK,"establishment,point_of_interest,school"
290,ROOFTOP,"110-120 Greenhalghs Rd, Delacombe VIC 3356, Australia",ChIJ10Wmnqxc0WoRuD3nrY3xhtA,"Delacombe Primary School VIC,Australia",-37.584823,143.818005,1,3356,OK,"establishment,point_of_interest,school"
291,GEOMETRIC_CENTER,"Quinn St, Deer Park VIC 3023, Australia",ChIJVb-T_beK1moRQeoNDAQ_3Pg,"Deer Park West Primary School VIC,Australia",-37.7715415,144.764684,1,3023,OK,"establishment,point_of_interest,school"
292,ROOFTOP,"4364 Kiewa Valley Highway, Dederang VIC 3691, Australia",ChIJpwvkrXEEJGsRVmu5Sp1vhX8,"Dederang Primary School VIC,Australia",-36.4711746,147.0177397,2,3691,OK,"establishment,point_of_interest,school"
293,ROOFTOP,"102 Vincent St, Daylesford VIC 3460, Australia",ChIJQVIKhL3T1moRb_X9e6Fl_rU,"Daylesford Primary School VIC,Australia",-37.345127,144.1414982,1,3460,OK,"establishment,point_of_interest,school"
294,ROOFTOP,"21 Nelson St, Bacchus Marsh VIC 3340, Australia",ChIJ4352WVSV1moReOshHIs7YIc,"Darley Primary School VIC,Australia",-37.6555422,144.4373917,1,3340,OK,"establishment,point_of_interest,school"
295,ROOFTOP,"32 Birdwood Ave, Dandenong VIC 3175, Australia",ChIJ483Jm3MU1moRPK37os5eid0,"Dandenong West Primary School VIC,Australia",-37.98087,145.200567,1,3175,OK,"establishment,point_of_interest,school"
296,ROOFTOP,"2 Ridge Rd, Dookie College VIC 3647, Australia",ChIJp12D1K9vJ2sR17uwdIc-API,"Currawa Primary School VIC,Australia",-36.38237,145.70286,1,3647,OK,"establishment,point_of_interest,university"
297,ROOFTOP,"99 Macs St, Creswick VIC 3363, Australia",ChIJZUONLsc50WoRV-2ST-ip9Tw,"Creswick North Primary School VIC,Australia",-37.4087591,143.8910215,1,3363,OK,"establishment,point_of_interest,school"
298,ROOFTOP,"102 Hothlyn Dr, Craigieburn VIC 3064, Australia",ChIJvTwXX5JR1moRva56vaxB_sY,"Craigieburn South Primary School VIC,Australia",-37.6083982,144.9357328,1,3064,OK,"establishment,point_of_interest,school"
299,ROOFTOP,"87-91 Grand Blvd, Craigieburn VIC 3064, Australia",ChIJ_dFR7ztS1moRV5Sz9CRDTdc,"Craigieburn Primary School VIC,Australia",-37.5827885,144.9336305,1,3064,OK,"establishment,point_of_interest,school"
300,GEOMETRIC_CENTER,"1-11 Church St., Cowwarr VIC 3857, Australia",ChIJ-YzniTTaKGsR2v4rpBHdC9I,"Cowwarr Primary School VIC,Australia",-38.0135604,146.6985664,1,3857,OK,"establishment,point_of_interest,school"
301,GEOMETRIC_CENTER,"Katamatite-Shepparton Rd, Congupna VIC 3633, Australia",ChIJBQj6_rad2GoR4JdgzB0sImE,"Congupna Primary School VIC,Australia",-36.2998814,145.4339945,1,3633,OK,"establishment,point_of_interest,school"
302,GEOMETRIC_CENTER,"Cromwell St & McCutcheon Way, Abbotsford VIC 3067, Australia",ChIJqT0RdOJC1moR7JmfzJfZnN0,"Collingwood College VIC,Australia",-37.80322,144.9900517,1,3067,OK,"establishment,point_of_interest,school,university"
303,ROOFTOP,"12 Ligar St, Colac VIC 3250, Australia",ChIJQc7SYW4P02oRT1DVH51mZfo,"Colac West Primary School VIC,Australia",-38.3359154,143.5786311,2,3250,OK,"establishment,point_of_interest,school"
304,ROOFTOP,"65 Murray St E, Colac VIC 3250, Australia",ChIJZVRdixgP02oRuFym07g--P8,"Colac Primary School VIC,Australia",-38.3372669,143.5986625,1,3250,OK,"establishment,point_of_interest,school"
305,ROOFTOP,"86 Bennetts Ln, Coimadai VIC 3340, Australia",ChIJLQxVobTr1moRoNvAKAYiw3w,"Coimadai Primary School VIC,Australia",-37.613891,144.479034,1,3340,OK,"establishment,point_of_interest,school"
306,ROOFTOP,"180 O'Hea Street, Coburg VIC 3058, Australia",ChIJpR6xbPEXKWsRNjbJoukBnCU,"Coburg North Primary School VIC,Australia",-37.7357364,144.951892,1,3058,OK,"establishment,point_of_interest,school"
307,ROOFTOP,"80-118 Jetty Rd, Clifton Springs VIC 3222, Australia",ChIJUb4mhxA71GoRs3NZScdCIog,"Clifton Springs Primary School VIC,Australia",-38.1655609,144.5529376,2,3222,OK,"establishment,point_of_interest,school"
308,ROOFTOP,"185 Gold St, Clifton Hill VIC 3068, Australia",ChIJA8FptxBD1moRoqwwX-tV_qI,"Clifton Hill Primary School VIC,Australia",-37.792509,144.989352,1,3068,OK,"establishment,point_of_interest,school"
309,GEOMETRIC_CENTER,"Coleman Parade, Churchill VIC 3842, Australia",ChIJH9zYPs0SKWsRbqKicLtJgLU,"Churchill Primary School VIC,Australia",-38.3111782,146.4144179,1,3842,OK,"establishment,point_of_interest,school"
310,GEOMETRIC_CENTER,"Coolabah Dr, Churchill VIC 3842, Australia",ChIJUUzBINASKWsRJVn-G7hGaB8,"Churchill North Primary School VIC,Australia",-38.3049916,146.4173913,1,3842,OK,"establishment,point_of_interest,school"
311,ROOFTOP,"1409 Eltham-Yarra Glen Rd, Christmas Hills VIC 3775, Australia",ChIJAbeMpP0y1moRFGvM9X-YxN4,"Christmas Hills Primary School VIC,Australia",-37.653475,145.3042891,1,3775,OK,"establishment,point_of_interest,school"
312,ROOFTOP,"313A Pakington St, Newtown VIC 3220, Australia",ChIJDas6r_UT1GoRQAmiQbGwXXs,"Chilwell Primary School VIC,Australia",-38.1548571,144.344938,1,3220,OK,"establishment,point_of_interest,school"
313,ROOFTOP,"1 Hunter St, Chewton VIC 3451, Australia",ChIJ1ZnNZwo612oR7dPNw-DMxWU,"Chewton Primary School VIC,Australia",-37.0818965,144.2605539,1,3451,OK,"establishment,point_of_interest,school"
314,ROOFTOP,"44 Silver St, Cheltenham VIC 3192, Australia",ChIJ70ZqUTls1moRbfReewOg_T8,"Cheltenham East Primary School VIC,Australia",-37.965193,145.068198,1,3192,OK,"establishment,point_of_interest,school"
315,GEOMETRIC_CENTER,"Davies Street, Charlton VIC 3525, Australia",ChIJh2kuLAWH2moRMt4C5rEiDtg,"Charlton College VIC,Australia",-36.2705458,143.3589389,2,3525,OK,"establishment,point_of_interest,school"
316,ROOFTOP,"235 Kingsbury Dr, Macleod VIC 3085, Australia",ChIJW5o_-g1G1moRbAqYWAofM-g,"Charles La Trobe P-12 College VIC,Australia",-37.7288696,145.0589243,1,3085,OK,"establishment,point_of_interest,school"
317,ROOFTOP,"5-19 Cochrane Ave, Keysborough VIC 3173, Australia",ChIJS3boA3QT1moRJrEmH0BrvYo,"Chandler Park Primary School VIC,Australia",-37.9919531,145.1800153,1,3173,OK,"establishment,point_of_interest,school"
318,ROOFTOP,"28 Primrose Hill Cl, Endeavour Hills VIC 3802, Australia",ChIJe_bBgowW1moR6-gbrVIBPc4,"Chalcot Lodge Primary School VIC,Australia",-37.969782,145.2482916,1,3802,OK,"establishment,point_of_interest,school"
319,ROOFTOP,"605 Barrabool Rd, Ceres VIC 3221, Australia",ChIJt2oalKgS1GoRZKsrpxMWEY8,"Ceres Primary School VIC,Australia",-38.1736355,144.2668603,1,3221,OK,"establishment,point_of_interest,school"
320,GEOMETRIC_CENTER,"Bundeera Rd, Caulfield South VIC 3162, Australia",ChIJDatuPHRp1moRLxBRtxWuRBE,"Caulfield South Primary School VIC,Australia",-37.8956385,145.0303474,2,3162,OK,"establishment,point_of_interest,school"
321,GEOMETRIC_CENTER,"Laura Rd, Knoxfield VIC 3180, Australia",ChIJe3hoocs91moRiGs2ViZstQg,"Carrington Primary School VIC,Australia",-37.891757,145.246467,1,3180,OK,"establishment,point_of_interest,school"
322,ROOFTOP,"60 Lee St, Carlton North VIC 3054, Australia",ChIJJflo9SVD1moRBjMlnr3ali4,"Carlton North Primary School VIC,Australia",-37.791086,144.9729091,1,3054,OK,"establishment,point_of_interest,school"
323,ROOFTOP,"215 Rathdowne St, Carlton VIC 3053, Australia",ChIJR-hV1ClD1moRmdsU2BEjDjw,"Carlton Gardens Primary School VIC,Australia",-37.8019437,144.9693606,1,3053,OK,"establishment,point_of_interest,school"
324,ROOFTOP,"Cape Clear Primary School, 1539 Pitfield-Scarsdale Rd, Cape Clear VIC 3351, Australia",ChIJj7ekNifb02oRkrn6e7Uuo-E,"Cape Clear Primary School VIC,Australia",-37.7919983,143.6079207,1,3351,OK,street_address
325,GEOMETRIC_CENTER,"Molesworth St, Canterbury VIC 3126, Australia",ChIJGUEdGwZB1moRedv2sM3wc3Y,"Canterbury Primary School VIC,Australia",-37.8312148,145.0841725,1,3126,OK,"establishment,point_of_interest,school"
326,ROOFTOP,"301 Otway St S, Ballarat East VIC 3350, Australia",ChIJlZg99QdF0WoRdK47Te3xxaI,"Canadian Lead Primary School VIC,Australia",-37.5728596,143.8763644,1,3350,OK,"establishment,point_of_interest,school"
327,GEOMETRIC_CENTER,"Laurel Cres, Campbellfield VIC 3061, Australia",ChIJG0uI4fxP1moR2wKrk9N6xy0,"Campbellfield Heights Primary School VIC,Australia",-37.6750029,144.9660813,1,3061,OK,"establishment,point_of_interest,school"
328,GEOMETRIC_CENTER,"Gaol Road, Bendigo VIC 3550, Australia",ChIJJdj1iUGwLwARY0sEkm_XYfU,"Camp Hill Primary School VIC,Australia",-36.7558026,144.2785443,1,3550,OK,"establishment,point_of_interest,school"
329,ROOFTOP,"29 Carruthers Dr, Hoppers Crossing VIC 3029, Australia",ChIJ0cTvAGqP1moR7ArXoyCG7a4,"Cambridge Primary School VIC,Australia",-37.8673895,144.6756954,1,3029,OK,"establishment,point_of_interest,school"
330,ROOFTOP,"2 Thompson St, Brown Hill VIC 3350, Australia",ChIJewdsspRF0WoRVok5nKvBr6k,"Caledonian Primary School VIC,Australia",-37.5555092,143.8944994,1,3350,OK,"establishment,point_of_interest,school"
331,ROOFTOP,"49 Carmody Dr, Cairnlea VIC 3023, Australia",ChIJR90VAfdf1moRZTX74diMKhU,"Cairnlea Park Primary School VIC,Australia",-37.7590617,144.7881398,1,3023,OK,"establishment,point_of_interest,school"
332,GEOMETRIC_CENTER,"Corner Blackburn and Highbury Road, Burwood East VIC 3151, Australia",ChIJxYeBAp0_1moRXUXZ0hfvLFM,"Burwood East Primary School VIC,Australia",-37.8582842,145.1513393,2,3151,OK,"establishment,point_of_interest,school"
333,GEOMETRIC_CENTER,"Longwarry - Nar Nar Goon Rd, Bunyip VIC 3815, Australia",ChIJyRY0KjXoKWsRdERNc4Gba3o,"Bunyip Primary School VIC,Australia",-38.0996021,145.7126966,1,3815,OK,"establishment,point_of_interest,school"
334,GEOMETRIC_CENTER,"Sale Maffra Rd, Bundalaguah VIC 3851, Australia",ChIJ1dMy94IxL2sRyOmLJfMeQEw,"Bundalaguah Primary School VIC,Australia",-38.0287047,147.0140544,1,3851,OK,"establishment,point_of_interest,school"
335,ROOFTOP,"Bullarto Primary School, 131 S Bullarto Rd, Bullarto VIC 3461, Australia",ChIJExpQWErQ1moREHySbAx85b4,"Bullarto Primary School VIC,Australia",-37.4055172,144.2180161,1,3461,OK,street_address
336,ROOFTOP,"4 Dalley St, Buchan VIC 3885, Australia",ChIJRzMmGy0uJWsRwGfZbIQ_wHY,"Buchan Primary School VIC,Australia",-37.4975996,148.18058,1,3885,OK,"establishment,point_of_interest,school"
337,GEOMETRIC_CENTER,"South Daly Street, Brunswick West VIC 3055, Australia",ChIJP-cs38Bc1moRutEXxcWKPhQ,"Brunswick South West Primary School VIC,Australia",-37.770618,144.943472,2,3055,OK,"establishment,point_of_interest,school"
338,ROOFTOP,"56 Brunswick Rd, Brunswick East VIC 3057, Australia",ChIJm_K6HThD1moRSQnCyTDUTgw,"Brunswick South Primary School VIC,Australia",-37.7786545,144.972978,2,3057,OK,"establishment,point_of_interest,school"
339,GEOMETRIC_CENTER,"Pearson St, Brunswick West VIC 3055, Australia",ChIJ2Rw-Ca9c1moReDM4iJkWvPs,"Brunswick North Primary School VIC,Australia",-37.759786,144.9505763,2,3055,OK,"establishment,point_of_interest,school"
340,ROOFTOP,"195A Stewart St, Brunswick East VIC 3057, Australia",ChIJAbWm5V5D1moRtYeCIXCnx5U,"Brunswick East Primary School VIC,Australia",-37.7648834,144.9795988,2,3057,OK,"establishment,point_of_interest,school"
341,ROOFTOP,"34 Eldon St, Bridgewater on Loddon VIC 3516, Australia",ChIJ0bCM7FCo0GoRZB12qT5VKKA,"Bridgewater Primary School VIC,Australia",-36.6030415,143.9459486,1,3516,OK,"establishment,point_of_interest,school"
